id,stroke_id,tee_position_x,tee_position_y,tee_position_z,player_dexterity,dynamic_lie,impact_offset,impact_height,attack_angle,launch_direction,ball_speed,club_path,club_speed,dynamic_loft,face_angle,face_to_path,launch_angle,smash_factor,spin_axis,spin_loft,spin_rate,swing_direction,swing_plane,swing_radius,dplane_tilt,low_point_distance,low_point_height,low_point_side,max_height,carry,total,carry_side,total_side,landing_angle,hang_time,last_data,curve,reduced_accuracy,ball_trajectory,club_trajectory
9535b682-139e-454d-944f-101965d3d608,9535b682-139e-454d-944f-101965d3d608,2.035778558,-0.1492092017,0.0009015637594,Right,66.4,0.0008,-0.0009,-5.8,-2.856,34.8587,2.6,29.187,36.063,-5.126,-7.726,25.732,1.1943,-8.589,42.621,8090.0,-0.276,64.422,1.003,-9.094,0.123,-0.006,0.002,16.66,84.561,88.781,-8.754,-9.331,44.541349,4.365392,3.672,-4.552,SpinRate,"[{""X"": 0.0, ""Y"": 0.0, ""Z"": 0.0}, {""X"": 17.203242707786224, ""Y"": 8.058587797551997, ""Z"": -1.0588864676410283}, {""X"": 23.577106255474494, ""Y"": 10.736413036347923, ""Z"": -1.558137277361228}, {""X"": 29.486738266231384, ""Y"": 12.923385178250022, ""Z"": -2.0743114059184964}, {""X"": 35.007691205439684, ""Y"": 14.610379888990817, ""Z"": -2.6024299348567292}, {""X"": 40.203912589134724, ""Y"": 15.79362440036526, ""Z"": -3.138745157626911}, {""X"": 44.5938450342747, ""Y"": 16.42304476239388, ""Z"": -3.620078605071311}, {""X"": 49.316306239527975, ""Y"": 16.659957600433476, ""Z"": -4.164854737217359}, {""X"": 53.35165097963833, ""Y"": 16.457289272532005, ""Z"": -4.650777966894774}, {""X"": 57.257944217812735, ""Y"": 15.872376700948037, ""Z"": -5.137378832038921}, {""X"": 61.05469163129526, ""Y"": 14.912535604654117, ""Z"": -5.623965984466406}, {""X"": 65.21613033488538, ""Y"": 13.394081331167943, ""Z"": -6.170645719353505}, {""X"": 69.72833972118254, ""Y"": 11.17454731890114, ""Z"": -6.776347547254892}, {""X"": 74.58666658420488, ""Y"": 8.100228000343792, ""Z"": -7.439610732425522}, {""X"": 79.36779332849343, ""Y"": 4.374144065811871, ""Z"": -8.09895857440642}, {""X"": 84.10560572934293, ""Y"": 0.001621165519068768, ""Z"": -8.753876623934906}, {""X"": 84.60345030082155, ""Y"": 0.6888408460455508, ""Z"": -8.822599897020039}, {""X"": 85.11222992647411, ""Y"": 0.9256809443290024, ""Z"": -8.892832662741593}, {""X"": 85.61845574488513, ""Y"": 0.6873152476621271, ""Z"": -8.962712896765545}, {""X"": 86.10723484179832, ""Y"": 8.68382078635932e-05, ""Z"": -9.030184758060106}, {""X"": 86.53311851997742, ""Y"": 0.17301094399206818, ""Z"": -9.088974432595453}, {""X"": 86.95728413372314, ""Y"": 0.0, ""Z"": -9.147526941508657}, {""X"": 88.28059565271498, ""Y"": 0.0, ""Z"": -9.330199012530407}]",[]
3f210b6c-c305-43df-bec1-e6a5b57c4cd8,3f210b6c-c305-43df-bec1-e6a5b57c4cd8,2.133540474,-0.1662649431,0.01814862124,Right,59.8,0.0184,0.0006,-4.4,0.598,35.4975,5.2,33.354,40.798,-1.712,-6.912,28.862,1.0643,-7.124,45.837,9460.0,2.619,59.58,0.982,-7.334,0.098,-0.004,0.007,20.077,85.199,86.281,-3.264,-3.332,49.384347,4.686618,3.772,-4.153,SpinRate,"[{""X"": 0.0, ""Y"": 0.0, ""Z"": 0.0}, {""X"": 18.72098418065104, ""Y"": 10.163956559556473, ""Z"": -0.024029407766994436}, {""X"": 25.160328728125997, ""Y"": 13.331701511132433, ""Z"": -0.13984872096221193}, {""X"": 30.444243659740557, ""Y"": 15.641076761135087, ""Z"": -0.2771362352799835}, {""X"": 35.98295154899904, ""Y"": 17.661958827060705, ""Z"": -0.4609977088228182}, {""X"": 40.60877251188324, ""Y"": 18.943936796785554, ""Z"": -0.6444384455503898}, {""X"": 45.00387626850077, ""Y"": 19.7443802200976, ""Z"": -0.8422007782741917}, {""X"": 49.7210114740276, ""Y"": 20.07609562054156, ""Z"": -1.0776219204815474}, {""X"": 54.241349678857716, ""Y"": 19.816078137918133, ""Z"": -1.3231360056566774}, {""X"": 58.602529156325275, ""Y"": 18.97732120836477, ""Z"": -1.5757654906974166}, {""X"": 62.835899984054414, ""Y"": 17.573765853115017, ""Z"": -1.8330747200104656}, {""X"": 66.9682485077373, ""Y"": 15.619096001083445, ""Z"": -2.092984363296762}, {""X"": 70.575843508979, ""Y"": 13.4288937283346, ""Z"": -2.3247069437610426}, {""X"": 74.58050286304822, ""Y"": 10.464526733129007, ""Z"": -2.5846658951131927}, {""X"": 79.86632807490257, ""Y"": 5.697586851432124, ""Z"": -2.927689159334343}, {""X"": 85.13527766753606, ""Y"": 0.000958992160718708, ""Z"": -3.2642590747079665}, {""X"": 85.43260498477976, ""Y"": 1.0028718041171771, ""Z"": -3.2830122556007706}, {""X"": 85.72774265994381, ""Y"": 4.22832467279477e-05, ""Z"": -3.301627330062385}, {""X"": 85.85230349552029, ""Y"": 0.18465912884235536, ""Z"": -3.3094836949160404}, {""X"": 85.97665908719911, ""Y"": 0.0, ""Z"": -3.317327113948899}, {""X"": 86.2148531494548, ""Y"": 0.0, ""Z"": -3.3323506118866173}]",[]
4f278b80-8801-41be-b624-3ad21c884a5c,4f278b80-8801-41be-b624-3ad21c884a5c,2.169858375,-0.169666703,0.03824053137,Right,59.2,0.0088,0.001,-4.8,1.12,36.3523,4.2,34.056,41.246,-0.344,-4.544,29.678,1.0674,-4.648,46.387,9320.0,1.425,59.808,0.904,-4.749,0.097,-0.004,0.005,21.871,87.626,88.376,-1.191,-1.212,51.034192,4.865978,3.866,-2.903,SpinRate,"[{""X"": 0.0, ""Y"": 0.0, ""Z"": 0.0}, {""X"": 19.578948467749154, ""Y"": 11.085072072462772, ""Z"": 0.22377093421950728}, {""X"": 26.24004959783078, ""Y"": 14.537765291400452, ""Z"": 0.22243797982927935}, {""X"": 31.681579733009045, ""Y"": 17.053115620815618, ""Z"": 0.19118406388747355}, {""X"": 37.36549723438708, ""Y"": 19.25214992024253, ""Z"": 0.1302747516024955}, {""X"": 42.09994589751065, ""Y"": 20.645245306551065, ""Z"": 0.05862092345757841}, {""X"": 46.590261187365535, ""Y"": 21.513145302738266, ""Z"": -0.025567767899722593}, {""X"": 51.40372315403456, ""Y"": 21.86987622824254, ""Z"": -0.13160753598866384}, {""X"": 56.01333062748906, ""Y"": 21.58265628502962, ""Z"": -0.24648978292012724}, {""X"": 60.460159554208985, ""Y"": 20.6662146589473, ""Z"": -0.36761459274911884}, {""X"": 64.77823205478467, ""Y"": 19.13607670688885, ""Z"": -0.49285579352120423}, {""X"": 69.46019241258483, ""Y"": 16.734293579601363, ""Z"": -0.6346396869329294}, {""X"": 73.1405981802283, ""Y"": 14.292653547617292, ""Z"": -0.7486334244900721}, {""X"": 77.2339829855471, ""Y"": 11.00232292319748, ""Z"": -0.8761228323004857}, {""X"": 82.20083059479806, ""Y"": 6.206403554016041, ""Z"": -1.0291228271532902}, {""X"": 87.61742378183351, ""Y"": 0.000909603519815505, ""Z"": -1.1906361348442063}, {""X"": 87.82867777308205, ""Y"": 1.0771340030047156, ""Z"": -1.1967920425706453}, {""X"": 88.03837417175502, ""Y"": 3.973459925532552e-05, ""Z"": -1.202902562854714}, {""X"": 88.12584396843947, ""Y"": 0.19500550278166884, ""Z"": -1.2054514188214418}, {""X"": 88.36657104812649, ""Y"": 0.0, ""Z"": -1.2124661676963946}]",[]
2fe3806f-af8e-474f-8d47-8800755cb89b,2fe3806f-af8e-474f-8d47-8800755cb89b,2.251476711,-0.1806735703,0.0403149128,Right,59.0,0.0073,-0.0023,-4.2,3.303,36.6756,6.8,34.318,42.793,1.632,-5.168,31.239,1.0687,-5.18,47.244,9410.0,4.285,58.001,0.952,-5.208,0.089,-0.003,0.008,23.586,87.692,87.767,1.726,1.726,52.936094,5.001212,3.985,-3.328,SpinRate,"[{""X"": 0.0, ""Y"": 0.0, ""Z"": 0.0}, {""X"": 20.573255651612627, ""Y"": 12.455131627528994, ""Z"": 0.983092769726939}, {""X"": 26.470776262936806, ""Y"": 15.730391203624386, ""Z"": 1.18389886555203}, {""X"": 31.90254049680476, ""Y"": 18.43746794223834, ""Z"": 1.3358600734913997}, {""X"": 37.562143490137714, ""Y"": 20.798346201771317, ""Z"": 1.4615225898992623}, {""X"": 42.26861515558194, ""Y"": 22.28928064669716, ""Z"": 1.5421293455011391}, {""X"": 46.728628059131104, ""Y"": 23.21351017167781, ""Z"": 1.6002358279621376}, {""X"": 51.508257862010005, ""Y"": 23.586120487210845, ""Z"": 1.6450072950835204}, {""X"": 56.08664159578214, ""Y"": 23.266674852987663, ""Z"": 1.6734240732687395}, {""X"": 60.50659823194738, ""Y"": 22.271872521535467, ""Z"": 1.690007360622581}, {""X"": 64.8035006053886, ""Y"": 20.61879089449036, ""Z"": 1.6984676582452445}, {""X"": 69.47003488187516, ""Y"": 18.02934514161493, ""Z"": 1.702192089925041}, {""X"": 74.05814894377426, ""Y"": 14.665071011275023, ""Z"": 1.7036510291733373}, {""X"": 78.60102058402376, ""Y"": 10.538024578640515, ""Z"": 1.7062690027425451}, {""X"": 83.1299106469469, ""Y"": 5.651918401874642, ""Z"": 1.712982788639932}, {""X"": 87.67424509380606, ""Y"": 0.000649684316400112, ""Z"": 1.7259906681038673}, {""X"": 87.69748197964383, ""Y"": 1.1546387166260388, ""Z"": 1.726075346088803}, {""X"": 87.74983441439487, ""Y"": 0.0, ""Z"": 1.7262661242961772}]",[]
96fc93c7-ef4c-486e-8580-15bd7dc12a0d,96fc93c7-ef4c-486e-8580-15bd7dc12a0d,2.132709234,-0.16549101,0.01658226788,Right,62.9,0.0216,0.0036,-5.8,0.586,39.2826,3.6,32.031,33.882,-0.604,-4.204,24.487,1.2264,-5.122,40.011,8210.0,0.169,59.141,0.998,-5.482,0.128,-0.006,0.004,20.77,99.582,103.036,-2.742,-2.914,47.219803,4.9276,3.664,-3.76,SpinRate,"[{""X"": 0.0, ""Y"": 0.0, ""Z"": 0.0}, {""X"": 23.44988033943291, ""Y"": 10.715846639671462, ""Z"": 0.025439900241121204}, {""X"": 31.071585196334848, ""Y"": 13.933515416724168, ""Z"": -0.06581096959069628}, {""X"": 37.30020849851847, ""Y"": 16.287669124024326, ""Z"": -0.17856392788993425}, {""X"": 43.80008795149667, ""Y"": 18.349417395760817, ""Z"": -0.3326387169180445}, {""X"": 49.203500783404664, ""Y"": 19.653156253482823, ""Z"": -0.48820102071880983}, {""X"": 54.31507593426378, ""Y"": 20.457699410780343, ""Z"": -0.6571502064802894}, {""X"": 59.77659379309406, ""Y"": 20.76996951108697, ""Z"": -0.8593890569879691}, {""X"": 64.4186240986592, ""Y"": 20.52758424592976, ""Z"": -1.047294134745488}, {""X"": 69.44459392630434, ""Y"": 19.681131266447476, ""Z"": -1.265347993484972}, {""X"": 73.76828714348395, ""Y"": 18.429725669832383, ""Z"": -1.4633548633846845}, {""X"": 78.50116538076894, ""Y"": 16.473862911131068, ""Z"": -1.6890961651553813}, {""X"": 83.63114837018736, ""Y"": 13.636318766397808, ""Z"": -1.9417010896406706}, {""X"": 89.1594909419164, ""Y"": 9.72538211868723, ""Z"": -2.2194518443679634}, {""X"": 94.11875801530358, ""Y"": 5.463156529078639, ""Z"": -2.470027738495045}, {""X"": 99.54325907773575, ""Y"": 0.0016786941867366068, ""Z"": -2.7419476517134074}, {""X"": 99.97157020388968, ""Y"": 0.754043416048404, ""Z"": -2.763239667182455}, {""X"": 100.40951419249889, ""Y"": 1.0133567321181545, ""Z"": -2.785010547295265}, {""X"": 100.84548915899518, ""Y"": 0.7524393195579933, ""Z"": -2.806683544237845}, {""X"": 101.26634808097998, ""Y"": 8.69067175415239e-05, ""Z"": -2.827605098777462}, {""X"": 101.62876264137671, ""Y"": 0.1854885494724101, ""Z"": -2.845621292990903}, {""X"": 101.98990695202566, ""Y"": 0.0, ""Z"": -2.863574340652403}, {""X"": 102.9881178798818, ""Y"": 0.0, ""Z"": -2.913196965921077}]",[]
54bd2e1d-adc8-4516-8616-a83ba12a8eaf,54bd2e1d-adc8-4516-8616-a83ba12a8eaf,2.199026381,-0.1637544017,0.0374587828,Right,64.2,0.0209,0.0079,-6.6,0.784,36.8241,2.8,30.263,34.292,-0.028,-2.828,24.42,1.2168,-3.322,41.091,8050.0,-1.101,59.417,0.97,-3.558,0.14,-0.008,0.002,17.846,91.481,95.802,-0.787,-0.884,44.88858,4.570602,3.575,-2.038,SpinRate,"[{""X"": 0.0, ""Y"": 0.0, ""Z"": 0.0}, {""X"": 20.73541298627666, ""Y"": 9.234413640252178, ""Z"": 0.17483269892894462}, {""X"": 27.623177893379438, ""Y"": 11.99114054463701, ""Z"": 0.18173953463605758}, {""X"": 33.30449482618627, ""Y"": 14.005887561416618, ""Z"": 0.1675126349140862}, {""X"": 39.280139263456064, ""Y"": 15.770075145021307, ""Z"": 0.1332874104506855}, {""X"": 44.28062113301244, ""Y"": 16.886328829212964, ""Z"": 0.08990703357201353}, {""X"": 49.03489158660354, ""Y"": 17.576227619664213, ""Z"": 0.03679537557861012}, {""X"": 54.136051727732074, ""Y"": 17.845558346782962, ""Z"": -0.032223314130487506}, {""X"": 58.485639278532105, ""Y"": 17.639721239081577, ""Z"": -0.10010903190571085}, {""X"": 62.68918591466041, ""Y"": 17.021672757849625, ""Z"": -0.17283649883616006}, {""X"": 66.76936426932497, ""Y"": 15.999147356948528, ""Z"": -0.2493623070652269}, {""X"": 71.23636391751776, ""Y"": 14.375584937242703, ""Z"": -0.33889056550169144}, {""X"": 76.07514855088124, ""Y"": 11.9974067186912, ""Z"": -0.4413532520951981}, {""X"": 81.28112678454418, ""Y"": 8.6991019119654, ""Z"": -0.5561683614412294}, {""X"": 86.40205793570507, ""Y"": 4.698468411637843, ""Z"": -0.671673191121019}, {""X"": 91.47630657820449, ""Y"": 0.001700403266895023, ""Z"": -0.7864711603438319}, {""X"": 92.00521931616898, ""Y"": 0.7174647193642869, ""Z"": -0.7983805690471633}, {""X"": 92.51761140540535, ""Y"": 0.9471782328310638, ""Z"": -0.8099179860338312}, {""X"": 93.0411797156021, ""Y"": 0.703257890341149, ""Z"": -0.8217070554652773}, {""X"": 93.54660352068642, ""Y"": 9.33765734885128e-05, ""Z"": -0.8330875690075893}, {""X"": 93.98574072176545, ""Y"": 0.17603691061822246, ""Z"": -0.8429755222058981}, {""X"": 94.42307118753732, ""Y"": 0.0, ""Z"": -0.8528227934846838}, {""X"": 95.7889539943867, ""Y"": 0.0, ""Z"": -0.8835780682493726}]",[]
7c007e98-86b0-4bd4-8327-8e36e58a46e2,7c007e98-86b0-4bd4-8327-8e36e58a46e2,2.136243752,-0.1662714367,0.0242630027,Right,63.4,0.0203,0.0055,-5.6,0.653,39.1974,6.0,31.425,34.082,-1.375,-7.375,24.766,1.2473,-8.715,40.429,8220.0,2.727,60.503,0.994,-9.301,0.122,-0.006,0.009,20.821,99.162,102.575,-5.222,-5.529,47.300606,4.922129,3.666,-6.35,SpinRate,"[{""X"": 0.0, ""Y"": 0.0, ""Z"": 0.0}, {""X"": 12.980197249267102, ""Y"": 6.0463875906916025, ""Z"": 0.03917240679038808}, {""X"": 23.324608364790198, ""Y"": 10.772379442600512, ""Z"": -0.0959588474418098}, {""X"": 30.90737541842428, ""Y"": 13.998008874889187, ""Z"": -0.29506415710636325}, {""X"": 37.10467049336889, ""Y"": 16.354731698096824, ""Z"": -0.5221995223882555}, {""X"": 43.572098503101174, ""Y"": 18.415549782520305, ""Z"": -0.82068138967419}, {""X"": 48.94850014833162, ""Y"": 19.71596459955405, ""Z"": -1.115213092978149}, {""X"": 54.03429691082404, ""Y"": 20.51554423429893, ""Z"": -1.4306566867021462}, {""X"": 59.46784056745414, ""Y"": 20.82097526936138, ""Z"": -1.8044385512581855}, {""X"": 64.08563913024433, ""Y"": 20.571911900364043, ""Z"": -2.1492473448690705}, {""X"": 69.08486904713958, ""Y"": 19.71776008730712, ""Z"": -2.547340565006786}, {""X"": 73.3851911908965, ""Y"": 18.45967329289351, ""Z"": -2.9075000056126763}, {""X"": 78.0922419686556, ""Y"": 16.496764119521124, ""Z"": -3.3170347771496833}, {""X"": 83.19421601306378, ""Y"": 13.652221565607393, ""Z"": -3.77441514630275}, {""X"": 88.69278671646643, ""Y"": 9.73475856018112, ""Z"": -4.2767341633217555}, {""X"": 93.62608332684643, ""Y"": 5.467641590292059, ""Z"": -4.729757389355655}, {""X"": 99.02322410307627, ""Y"": 0.0016725784690549972, ""Z"": -5.221578918327461}, {""X"": 99.44622189530855, ""Y"": 0.7558434105213223, ""Z"": -5.259818332247858}, {""X"": 99.87875209370857, ""Y"": 1.0157728548213072, ""Z"": -5.2989194849994625}, {""X"": 100.30935699262535, ""Y"": 0.7542162574652593, ""Z"": -5.337846588790852}, {""X"": 100.72502422096963, ""Y"": 8.742619502299931e-05, ""Z"": -5.3754233131393505}, {""X"": 101.08286331438715, ""Y"": 0.18583735949249558, ""Z"": -5.407772317032329}, {""X"": 101.43945861082919, ""Y"": 0.0, ""Z"": -5.440008880828846}, {""X"": 102.41964796209349, ""Y"": 0.0, ""Z"": -5.528618956433666}]",[]
a045a232-0234-4b21-af6b-7795d82763a1,a045a232-0234-4b21-af6b-7795d82763a1,2.089006613,-0.1652687573,-0.01084080263,Right,60.9,0.0238,0.0091,-3.8,1.412,39.4285,6.0,32.991,34.929,-0.234,-6.234,26.532,1.1951,-7.779,39.34,7432.05,3.906,60.367,0.958,-8.181,0.082,-0.003,0.007,22.743,100.723,104.487,-3.298,-3.538,49.07125,5.084744,3.775,-5.778,,"[{""X"": 0.0, ""Y"": 0.0, ""Z"": 0.0}, {""X"": 14.277228254282925, ""Y"": 7.184438021164962, ""Z"": 0.23462412418367298}, {""X"": 23.79428800326998, ""Y"": 11.858560243581476, ""Z"": 0.2515123176241551}, {""X"": 31.49659187798087, ""Y"": 15.379745489689109, ""Z"": 0.1777099834503786}, {""X"": 37.78150518556563, ""Y"": 17.94257031202731, ""Z"": 0.05814969532510259}, {""X"": 44.33271815546624, ""Y"": 20.17457111484246, ""Z"": -0.12282646610253835}, {""X"": 49.77465704268325, ""Y"": 21.57562919569276, ""Z"": -0.31545457651543796}, {""X"": 54.9207434364693, ""Y"": 22.429507456301543, ""Z"": -0.5309083705709045}, {""X"": 60.41885555652397, ""Y"": 22.74301779446259, ""Z"": -0.7939847125011545}, {""X"": 65.09332477322535, ""Y"": 22.455975919845454, ""Z"": -1.0415818093272993}, {""X"": 70.15757880481495, ""Y"": 21.510345872491225, ""Z"": -1.33125776088614}, {""X"": 74.51832533497615, ""Y"": 20.1291199996085, ""Z"": -1.5955949920171966}, {""X"": 79.2978217497606, ""Y"": 17.98204393010101, ""Z"": -1.8976524331937787}, {""X"": 84.48755975909509, ""Y"": 14.877441942558054, ""Z"": -2.2356874859472584}, {""X"": 90.09356192685735, ""Y"": 10.607165504497893, ""Z"": -2.606433232445818}, {""X"": 95.1360750230522, ""Y"": 5.957974844633104, ""Z"": -2.939256147674071}, {""X"": 100.66723282069447, ""Y"": 0.001999786988264418, ""Z"": -3.2978836858337903}, {""X"": 101.13623031416314, ""Y"": 0.8185151202517034, ""Z"": -3.3278666327492035}, {""X"": 101.61556119086491, ""Y"": 1.0998960436070035, ""Z"": -3.3585101914703452}, {""X"": 102.09251861320556, ""Y"": 0.8166452098488151, ""Z"": -3.3890020155724363}, {""X"": 102.55260628130746, ""Y"": 0.00010455053410396431, ""Z"": -3.4184153583518047}, {""X"": 102.9444790775243, ""Y"": 0.19716302336391323, ""Z"": -3.4434677336868535}, {""X"": 103.3348624636593, ""Y"": 0.0, ""Z"": -3.46842489135226}, {""X"": 104.41940017319003, ""Y"": 0.0, ""Z"": -3.5377592418022816}]",[]
803b34af-2bab-44a0-a56b-dcbac032ff9e,803b34af-2bab-44a0-a56b-dcbac032ff9e,2.16176495,-0.1734813916,0.0116515115,Right,62.0,0.022,0.0016,-6.8,2.983,36.276,3.8,29.504,34.61,2.684,-1.116,24.751,1.2295,-1.219,41.424,7910.0,0.385,63.433,0.912,-1.302,0.129,-0.007,0.004,17.516,89.762,94.276,3.953,4.129,44.738875,4.516583,3.686,-0.719,SpinRate,"[{""X"": 0.0, ""Y"": 0.0, ""Z"": 0.0}, {""X"": 19.382360884032146, ""Y"": 8.750751667240174, ""Z"": 0.9747943400371682}, {""X"": 26.16763465717346, ""Y"": 11.510649807989992, ""Z"": 1.2985073402978085}, {""X"": 32.44454267664417, ""Y"": 13.760521296315865, ""Z"": 1.5895769520734793}, {""X"": 38.297394110607534, ""Y"": 15.487997614410908, ""Z"": 1.8537860631081076}, {""X"": 43.20173153438848, ""Y"": 16.580064816913783, ""Z"": 2.069992025831285}, {""X"": 47.86969922360161, ""Y"": 17.254109901988837, ""Z"": 2.2715962654688684}, {""X"": 52.88322728774539, ""Y"": 17.515724916571028, ""Z"": 2.4838786454734896}, {""X"": 57.161673607511496, ""Y"": 17.31197727285032, ""Z"": 2.6618425339088905}, {""X"": 61.29917801972348, ""Y"": 16.704273230848568, ""Z"": 2.8314228408909625}, {""X"": 65.31742934920001, ""Y"": 15.70011715757224, ""Z"": 2.994011120881109}, {""X"": 69.71866241254358, ""Y"": 14.106489255146247, ""Z"": 3.170051751830796}, {""X"": 74.48805913768567, ""Y"": 11.77265639388399, ""Z"": 3.358859425444579}, {""X"": 79.6208137038584, ""Y"": 8.536116096032199, ""Z"": 3.5604015637269493}, {""X"": 84.67034074973687, ""Y"": 4.610461782659123, ""Z"": 3.757729142400601}, {""X"": 89.67352152956832, ""Y"": 0.001733716760469406, ""Z"": 3.953082516869764}, {""X"": 90.22180769206334, ""Y"": 0.712889840635853, ""Z"": 3.9745098216595496}, {""X"": 90.75287304645161, ""Y"": 0.941123329230038, ""Z"": 3.9952641284241235}, {""X"": 91.29542382810547, ""Y"": 0.6987711278724476, ""Z"": 4.016467291583193}, {""X"": 91.81915820505452, ""Y"": 9.383759299907979e-05, ""Z"": 4.036935100276842}, {""X"": 92.27453916973101, ""Y"": 0.17513224057833554, ""Z"": 4.054731622221437}, {""X"": 92.72798359456634, ""Y"": 0.0, ""Z"": 4.07245246328992}, {""X"": 94.17609449262953, ""Y"": 0.0, ""Z"": 4.129045380829812}]",[]
88464b37-9268-47b4-86ab-db7de01f3086,88464b37-9268-47b4-86ab-db7de01f3086,2.16018307,-0.1670560427,0.03333966236,Right,62.7,0.0201,0.005,-6.6,0.846,38.9397,4.2,31.559,34.191,-0.446,-4.646,24.531,1.2339,-5.388,41.075,8370.0,0.526,61.05,0.97,-5.764,0.136,-0.008,0.005,20.414,98.236,101.529,-2.423,-2.58,47.054329,4.882369,3.692,-3.873,SpinRate,"[{""X"": 0.0, ""Y"": 0.0, ""Z"": 0.0}, {""X"": 23.050543410893383, ""Y"": 10.536504696934777, ""Z"": 0.12037672559288023}, {""X"": 30.555824692530717, ""Y"": 13.698432601064459, ""Z"": 0.05747661329870907}, {""X"": 36.694494077952086, ""Y"": 16.011410633672543, ""Z"": -0.03313994585931047}, {""X"": 43.1054048797069, ""Y"": 18.0368579364509, ""Z"": -0.16514644459401662}, {""X"": 48.43847332931622, ""Y"": 19.317513195771348, ""Z"": -0.30317915391766476}, {""X"": 53.48626196930673, ""Y"": 20.10770317496805, ""Z"": -0.45622430552046966}, {""X"": 58.88222395476574, ""Y"": 20.414204589611014, ""Z"": -0.6421814541320388}, {""X"": 63.4703039237891, ""Y"": 20.175768871535297, ""Z"": -0.8168003720758586}, {""X"": 68.43930453551891, ""Y"": 19.34372441126929, ""Z"": -1.0210046054684403}, {""X"": 72.7148762674132, ""Y"": 18.1137446697806, ""Z"": -1.207505776998906}, {""X"": 77.39568389086587, ""Y"": 16.191402402564695, ""Z"": -1.4210379472914028}, {""X"": 82.46954879547313, ""Y"": 13.402480307254464, ""Z"": -1.6607958845758457}, {""X"": 87.93730517590147, ""Y"": 9.55854607982095, ""Z"": -1.925049716743498}, {""X"": 92.84169801494951, ""Y"": 5.36937819100654, ""Z"": -2.163718178906784}, {""X"": 98.20515611572701, ""Y"": 0.0016245266714776108, ""Z"": -2.422698985524516}, {""X"": 98.61469143812633, ""Y"": 0.7434916032538297, ""Z"": -2.442303668741919}, {""X"": 99.03347512907172, ""Y"": 0.9992157354524807, ""Z"": -2.462351076495471}, {""X"": 99.4504143976204, ""Y"": 0.7419972163259274, ""Z"": -2.4823101907251046}, {""X"": 99.85301346870435, ""Y"": 7.978359394655854e-05, ""Z"": -2.5015828319374407}, {""X"": 100.2002745386462, ""Y"": 0.18356793737865473, ""Z"": -2.5182064120888263}, {""X"": 100.54636240111623, ""Y"": 0.0, ""Z"": -2.534773830552237}, {""X"": 101.48940061366677, ""Y"": 0.0, ""Z"": -2.579917593289911}]",[]
4ea2a701-f91e-42c9-8b87-9fbab3ff5a4d,4ea2a701-f91e-42c9-8b87-9fbab3ff5a4d,2.256764622,-0.1739358955,0.04275851274,Right,64.0,0.0096,0.0067,-4.8,1.693,40.8477,5.4,32.941,35.994,0.223,-5.177,26.355,1.24,-6.005,41.153,8780.0,2.758,61.172,0.961,-6.327,0.1,-0.004,0.007,24.622,103.153,104.739,-1.917,-1.985,50.936528,5.275886,3.589,-4.963,SpinRate,"[{""X"": 0.0, ""Y"": 0.0, ""Z"": 0.0}, {""X"": 27.023877075503627, ""Y"": 13.68473048763913, ""Z"": 0.44377688357778544}, {""X"": 33.9874174159811, ""Y"": 16.977358958189292, ""Z"": 0.431878907939014}, {""X"": 40.371295711180096, ""Y"": 19.692324920782855, ""Z"": 0.37280433871180474}, {""X"": 46.98936261422183, ""Y"": 22.039759817203095, ""Z"": 0.26361633825257424}, {""X"": 52.465226540102044, ""Y"": 23.492629810976187, ""Z"": 0.13796336087635852}, {""X"": 57.630704232830084, ""Y"": 24.350857165313247, ""Z"": -0.007823579777630554}, {""X"": 62.5425563391848, ""Y"": 24.621191580166002, ""Z"": -0.16874791141601045}, {""X"": 67.24740040152106, ""Y"": 24.313790385012144, ""Z"": -0.3409025952257462}, {""X"": 72.34062512272074, ""Y"": 23.29269713807715, ""Z"": -0.544134929442264}, {""X"": 77.26595860059807, ""Y"": 21.574661832258176, ""Z"": -0.7539993904744633}, {""X"": 82.06168682010808, ""Y"": 19.17787918953611, ""Z"": -0.9674048841659095}, {""X"": 87.27879552413464, ""Y"": 15.737964271604902, ""Z"": -1.2053637997060336}, {""X"": 92.41870091588498, ""Y"": 11.495828897297056, ""Z"": -1.441013050714349}, {""X"": 97.52079466493575, ""Y"": 6.459581633559635, ""Z"": -1.6716027400458944}, {""X"": 103.13432674495921, ""Y"": 0.00145514152660553, ""Z"": -1.9172090891764664}, {""X"": 103.3553557377854, ""Y"": 0.888659188240382, ""Z"": -1.9266731024006538}, {""X"": 103.56996863363668, ""Y"": 1.1735707803719606, ""Z"": -1.9358623913633324}, {""X"": 103.78976612958608, ""Y"": 0.8715905445231442, ""Z"": -1.9452736743868086}, {""X"": 104.00168001814794, ""Y"": 6.480770380790091e-05, ""Z"": -1.9543473970414935}, {""X"": 104.17999591838164, ""Y"": 0.20754690413644994, ""Z"": -1.9619825222619098}, {""X"": 104.35792733928945, ""Y"": 0.0, ""Z"": -1.9696011849762993}, {""X"": 104.71789295575307, ""Y"": 0.0, ""Z"": -1.9850141826576535}]",[]
